record_id,redcap_repeat_instrument,redcap_repeat_instance,form_name,field_name,nlp_derived,field_type,field_label,field_note,text_validation_type_or_sh,identifier,extract_label,for_cbioportal,for_docs_site,for_test_portal,fill_value,reasons_for_missing_data,souce_from_idb_or_cdm,adapted_from_col,adapted_from_table,extract_name_id,palantir_dataset,palantir_unified_column,epic_table_name (note: entries in red were added by CDM team and need to be reviewed by an ontologist. orange values added by Epic consultant),epic_column_name (note: entries in red were added by CDM team and need to be reviewed by an ontologist),idb_table_name,idb_column_name,idb_col_description,notes,idb_data_element,epic_mapping_complete
3,metadata,1,IMPACT ID Map,MRN,,STRING,MRN,Medical Record Number,,y,,,,,,,,MRN,pathology/ddp_pathology_reports.tsv,Medical record number (MSK4161822),Demographics,medical_record_number_MSK4161822,PatientDim,PrimaryMrn,DV.PATIENT_DEMOGRAPHICS_V,PT_MRN,Medical record number. A unique number assigned to each patient. Aka chart number.,,1,1
3,metadata,2,IMPACT ID Map,DMP_ID,,STRING,Sample ID,MSK-IMPACT Sample ID,,,MSKL2140000773,,,,,,,PDRX_DMP_SAMPLE_ID,pathology/ddp_pathology_reports.tsv,MSKL2140000773,,,,,DV.PATHOLOGY_DMP_IDENTIFIERS,PDI_DMP_PATIENT_ID,,,1,0
3,metadata,3,IMPACT ID Map,SAMPLE_ID,,STRING,Patient ID,MSK-IMPACT Patient ID,,,MSKL2140003244,,,,,,,PDRX_DMP_PATIENT_ID,pathology/ddp_pathology_reports.tsv,MSKL2140003244,,,,,DV.PATHOLOGY_DMP_IDENTIFIERS,PDI_DMP_SAMPLE_ID,,,1,0
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
4,metadata,1,Insurance,MRN,,STRING,MRN,Medical Record Number,,y,,,,,,,,,,Medical record number (MSK4161822),Demographics,medical_record_number_MSK4161822,PatientDim,PrimaryMrn,DV.PATIENT_DEMOGRAPHICS_V,PT_MRN,Medical record number. A unique number assigned to each patient. Aka chart number.,,1,1
4,metadata,2,Insurance,FSC_NAME,,STRING,Insurance Name,Detailed name of insurance plan,,,,,,,,,,,,,,,CoverageDim,BenefitPlanName,IDB.PATIENT_INSURANCE,FSC_NAME,"Financial Status Classification name. (Names defined from RMS dictionary table, RMS_FSC_DICT_DN19. Origin of data might be RMS_PATIENT table)",,1,1
4,metadata,3,Insurance,FSC_CAT_NAME,,STRING,Insurance Category,Insurance company name and/or plan type,,,,,,,,,,,,,,,CoverageDim,PayorName,IDB.PATIENT_INSURANCE,FSC_CAT_NAME,"FSC CATEGORY_NAME (Names defined from RMS dictionary table, RMS_HPA_FSC_DICT_DN1257)",,1,1
4,metadata,4,Insurance,FSC_REP_CAT_NAME,,STRING,Insurance Category (Secondary),Similar as FSC_CAT_NAME. Contains Self-Pay,,,,,,,,,,,,,,,CoverageDim,PayorName,IDB.PATIENT_INSURANCE,FSC_REP_CAT_NAME,,,1,1
4,metadata,5,Insurance,INS_EFF_DATE,,STRING,Insurance Effective Date,Effective start date ,date_mdy,y,,,,,,,,,,,,,CoverageDim,CoverageEffectiveDate,IDB.PATIENT_INSURANCE,INS_EFF_DATE,,,1,1
4,metadata,6,Insurance,INS_EXP_DATE,,STRING,Insurance Expiration Date,Expiration date for insurance,date_mdy,y,,,,,,,,,,,,,CoverageDim,CoverageTerminationDate,IDB.PATIENT_INSURANCE,INS_EXP_DATE,,,1,1
4,metadata,7,Insurance,FSC_PRIORITY,,STRING,Insurance Priority Number,Annotation to designate which insurance will get billed,,,,,,,,,,,,,,,PatientCoverageDimX,FilingOrder,IDB.PATIENT_INSURANCE,FSC_PRIORITY,,,1,1
4,metadata,8,Insurance,MSK_ADT_INSURANCE_IND,,STRING,Insurance Priority Index,"MSK_ADT_INSURANCE_IND = 'Y' are the insurances that bill, which are the ones that are sent over MSK interfaces.",,,,,,,,,,,,,,,,N/A: IDB only,IDB.PATIENT_INSURANCE,MSK_ADT_INSURANCE_IND,,,1,1
4,metadata,9,Insurance Clean,MRN,,STRING,MRN,Medical Record Number,,y,,,,,,,,,,Medical record number (MSK4161822),Demographics,medical_record_number_MSK4161822,PatientDim,PrimaryMrn,DV.PATIENT_DEMOGRAPHICS_V,PT_MRN,,,1,1
4,metadata,10,Insurance Clean,FSC_NAME,,STRING,Insurance Name,Detailed name of insurance plan,,,,,,,,,,FSC_NAME,insurance/ddp_insurance.tsv,,,,,,,,,,0,0
4,metadata,11,Insurance Clean,FSC_CAT_NAME,,STRING,Insurance Category,Insurance company name and/or plan type,,,,,,,,,,FSC_CAT_NAME,insurance/ddp_insurance.tsv,,,,,,,,,,0,0
4,metadata,12,Insurance Clean,FSC_REP_CAT_NAME,,STRING,Insurance Category (Secondary),Similar as FSC_CAT_NAME. Contains Self-Pay,,,,,,,,,,FSC_REP_CAT_NAME,insurance/ddp_insurance.tsv,,,,,,,,,,0,0
4,metadata,13,Insurance Clean,INS_EFF_DATE,,STRING,Insurance Effective Date,Effective start date ,date_mdy,y,,,,,,,,INS_EFF_DATE,insurance/ddp_insurance.tsv,,,,,,,,,,0,0
4,metadata,14,Insurance Clean,INS_EXP_DATE,,STRING,Insurance Expiration Date,Expiration date for insurance,date_mdy,y,,,,,,,,INS_EXP_DATE,insurance/ddp_insurance.tsv,,,,,,,,,,0,0
4,metadata,15,Insurance Clean,FSC_PRIORITY,,STRING,Insurance Priority Number,Annotation to designate which insurance will get billed,,,,,,,,,,FSC_PRIORITY,insurance/ddp_insurance.tsv,,,,,,,,,,0,0
4,metadata,16,Insurance Clean,INSURANCE_CATEGORY,,STRING,Insurance Category (Standardized),"Standardized annotations for insurance categories. (COMMERICAL, MEDICAID, MEDICARE, SELF_PAY, or UNKNOWN)",,,,,,,,,,,,,,,,,,,,,0,0
4,metadata,17,Insurance Summary,MRN,,STRING,MRN,Medical Record Number,,y,,,,,,,,,,Medical record number (MSK4161822),Demographics,medical_record_number_MSK4161822,PatientDim,PrimaryMrn,DV.PATIENT_DEMOGRAPHICS_V,PT_MRN,Medical record number. A unique number assigned to each patient. Aka chart number.,,1,1
4,metadata,18,Insurance Summary,MOST_RECENT_FSC_NAME,,STRING,Insurance Name (Most Recent),Detailed name of insurance plan,,,,,,,,,,,,,,,,,,,,,0,0
4,metadata,19,Insurance Summary,MOST_RECENT_INS_EFF_DATE,,STRING,Insurance Effective Date (Most Recent),Effective start date ,date_mdy,y,,,,,,,,,,,,,,,,,,,0,0
4,metadata,20,Insurance Summary,MOST_RECENT_INSURANCE_CATEGORY,,STRING,"Insurance Category (Standardized, Most Recent)",Standardized insurance category of the most recent insurance used,,,,,,,,,,,,,,,,,,,,,0,0
4,metadata,21,Insurance Summary,FSC_NAME_LIST,,STRING,Insurance Name List (All),List of all insurances available for patient,,,,,,,,,,,,,,,,,,,,,0,0
4,metadata,22,Insurance Summary,INS_EFF_DATE_LIST,,STRING,Insurance Effective Date List,List of effective dates for insurances listed in FSC_NAME_LIST,date_mdy,y,,,,,,,,,,,,,,,,,,,0,0
4,metadata,23,Insurance Summary,INSURANCE_COMMERICAL_INDICATOR,,STRING,Insurance Type Indicator Used (Commerical),Indicator for patients that patient had commerical insurance used,,,,,,,,,,,,,,,,,,,,,0,0
4,metadata,24,Insurance Summary,INSURANCE_MEDICAID_INDICATOR,,STRING,Insurance Type Indicator Used (Medicaid),Indicator for patients that patient had Medicaid insurance used,,,,,,,,,,,,,,,,,,,,,0,0
4,metadata,25,Insurance Summary,INSURANCE_MEDICARE_INDICATOR,,STRING,Insurance Type Indicator Used (Medicare),Indicator for patients that patient had Medicare insurance used,,,,,,,,,,,,,,,,,,,,,0,0
4,metadata,26,Insurance Summary,INSURANCE_SELF_PAY_INDICATOR,,STRING,Insurance Type Indicator Used (Self-Pay),Indicator for patients that patient had self-paid medical costs,,,,,,,,,,,,,,,,,,,,,0,0
4,metadata,27,Insurance Summary,INSURANCE_UNKNOWN_INDICATOR,,STRING,Insurance Type Indicator Used (Unknown),Indicator for patients that patient had unknown/uncategorized insurance used,,,,,,,,,,,,,,,,,,,,,0,0
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
5,metadata,1,Interventional Radiology,MRN,,STRING,MRN,Medical Record Number,,y,,,,,,,,,,Medical record number (MSK4161822),Demographics,medical_record_number_MSK4161822,PatientDim,PrimaryMrn,DV.PATIENT_DEMOGRAPHICS_V,PT_MRN,Medical record number. A unique number assigned to each patient. Aka chart number.,,1,1
5,metadata,2,Interventional Radiology,ACCESSION_NUMBER,,STRING,Radiology Accession Number,Report ID for radiology reports,,y,MSK2140000268,,,,,,,,,MSK2140000268,,,ImagingFact,AccessionNumber,DV.RADIOLOGY_REPORT_V,RRPT_ACCESSION_NO,Report Accession No. (Note: original source may be DV.RADIOLOGY_RPT.RRPT_RAD_ACCESSION_NO),,1,1
5,metadata,3,Interventional Radiology,RADIOLOGY_PROCEDURE_DESC,,STRING,IR Procedure Description,Site and procedure description for IR,,,MSK44793508,,,,,,,,,MSK44793508,,,ProcedureDim,Name,DV.RADIOLOGY_REPORT_V,RRPT_PROCEDURE_NAME,Procedure Name,,1,1
5,metadata,4,Interventional Radiology,REPORT_DATE,,STRING,IR Date of Procedure,Date of IR Procedure associated with ACCESSION_NUMBER,date_mdy,y,MSKL2140000740,,,,,,,,,MSKL2140000740,,,ImagingFact,ExamEndDateKey,DV.RADIOLOGY_REPORT_V,RRPT_PERFORMED_DTE ,Performed Date,,1,1
5,metadata,5,Interventional Radiology,ORDER_LOCATION,,STRING,IR Order Location,Outpatient and/or location of procedure ,,,,,,,,,,,,,,,,,DV.RADIOLOGY_REPORT_V,RRPT_ORDER_LOCATION,Order location,,1,0
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
6,metadata,1,Surgery,MRN,,STRING,MRN,Medical Record Number,,y,,,,,,,,,,Medical record number (MSK4161822),Demographics,medical_record_number_MSK4161822,PatientDim,PrimaryMrn,DV.PATIENT_DEMOGRAPHICS_V,PT_MRN,Medical record number. A unique number assigned to each patient. Aka chart number.,,1,1
6,metadata,2,Surgery,DATE_OF_PROCEDURE,,STRING,Date of Surgical Procedure,Date of Surgical Procedure,date_mdy,y,,,,,,,,,,,,,SurgicalCaseFact,SurgeryDateKey,DV.DATE,DT_DTE,The specific date when an activity took place (Date or Null for special date entries)                                                                                                                                                                          ,,1,1
6,metadata,3,Surgery,ADMISSION,,STRING,Admission Type,INPATIENT or OUTPATIENT,,,,,,,,,,,,,,,,,DV.PATIENT_PROCEDURE,PTX_PT_DEIDENTIFICATION_ID,The surrogate key for each instance of deidentified patient. This key is a large integer and not intelligently linkable to a specific patient of any embedded logic.,,1,0
6,metadata,4,Surgery,PROCEDURE_DESCRIPTION,,STRING,Surgical Procedure Description,Free-text description,,,,,,,,,,,,,,,ProcedureDim,Name,DV.PROCEDURE_CODE_CATALOG,PCC_DESC,Procedure description,,1,1
6,metadata,5,Surgery and Interventional Radiology,MRN,,STRING,MRN,Medical Record Number,,y,,,,,,,,,,Medical record number (MSK4161822),Demographics,medical_record_number_MSK4161822,PatientDim,PrimaryMrn,DV.PATIENT_DEMOGRAPHICS_V,PT_MRN,Medical record number. A unique number assigned to each patient. Aka chart number.,,1,1
6,metadata,6,Surgery and Interventional Radiology,START_DATE,,STRING,Date of Procedure,Date of surgery or IR,date_mdy,y,,,,,,,,,,,,,,,,,,,0,0
6,metadata,7,Surgery and Interventional Radiology,EVENT_TYPE,,STRING,Event Type,All SURGERY (cbioportal formatting),,,,,,,,,,,,,,,,,,,,,0,0
6,metadata,8,Surgery and Interventional Radiology,SUBTYPE,,STRING,Event Subtype,Either Surgery or IR,,,,,,,,,,,,,,,,,,,,,0,0
6,metadata,9,Surgery and Interventional Radiology,PROCEDURE_DESCRIPTION,,STRING,Procedure Description,Free-text description from ddp_surgery.tsv or ddp_ir.tsv,,,,,,,,,,,,,,,,,,,,,0,0
7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
7,metadata,1,Radiation Oncology Raw,MRN,,STRING,MRN,Medical Record Number,,y,MSK4161822,,,,,,,,,Medical record number (MSK4161822),Demographics,medical_record_number_MSK4161822,PatientDim,PrimaryMrn,DV.PATIENT_DEMOGRAPHICS_V,PT_MRN,Medical record number. A unique number assigned to each patient. Aka chart number.,,1,1
7,metadata,2,Radiation Oncology Raw,COURSE_ID,,STRING,Course ID,Course Id.,,,,,,,,,,,,,,,,,DV.RADONC_TREATMENT_COURSE,RTC_TREATMENT_COURSE_ID,treatment course id,,1,0
7,metadata,3,Radiation Oncology Raw,PLANNED_DOSE,,STRING,Planned Dose,Total prescribed dose of radiation for this reference point.,,,,,,,,,,,,Total dose planned for radiation reference point (MSKL2140008127),Cancer Radiation Treatment,,,,DV.RADONC_TREATMENT_COURSE,RTC_TX_PLANNED_DOSE,Total prescribed dose of radiation for this reference point.,,1,0
7,metadata,4,Radiation Oncology Raw,PLAN_NAME,,STRING,Plan Name,Name of the reference point that describes a specific body area where the radiation treatment was administered.,,,,,,,,,,,,,,,,,DV.RADONC_TREATMENT_COURSE,RTC_TX_PLAN_NAME,Name of the reference point that describes a specific body area where the radiation treatment was administered.,,1,0
7,metadata,5,Radiation Oncology Raw,PLANNED_FRACTIONS,,STRING,Planned Fractions,Total number of fractions (radiation treatments) administered within a single course of treatment for a given reference point.,,,,,,,,,,,,Number of planned fractions (MSKL2140008126),Cancer Radiation Treatment,,,,DV.RADONC_TREATMENT_COURSE,RTC_TX_PLANNED_FRACTIONS,Total number of fractions (radiation treatments) administered within a single course of treatment for a given reference point.,,1,0
7,metadata,6,Radiation Oncology Raw,DELIVERED_FRACTIONS,,STRING,Delivered Fractions,Total number of fractions (radiation treatments) administered within a single course of treatment for a given reference point.,,,,,,,,,,,,Number of delivered fractions (MSK4037631),Cancer Radiation Treatment,,,,DV.RADONC_TREATMENT_COURSE,RTC_TX_DELIVERED_FRACTIONS,Total number of fractions (radiation treatments) administered within a single course of treatment for a given reference point.,,1,0
7,metadata,7,Radiation Oncology Raw,DELIVERED_DOSE,,STRING,Delivered Dose,Total prescribed dose of radiation for this reference point.,,,,,,,,,,,,Total dose delivered for radiation reference point (MSKL2140008128),Cancer Radiation Treatment,,,,DV.RADONC_TREATMENT_COURSE,RTC_TX_DELIVERED_DOSE,Total delivered dose of radiation for this reference point.,,1,0
7,metadata,8,Radiation Oncology Raw,RADONC_START_DTE,,STRING,Start Date (Radiation),The date of the first treatment.,date_mdy,y,,,,,,,,,,Start date of radiation therapy (MSKL2140001874),Cancer Radiation Treatment,,EpisodeFact,EpisodeStartDateKey ON Type = 'Radiation Therapy',DV.RADONC_TREATMENT_COURSE,RTC_TX_START_DATE_ID,The date of the first treatment.,,1,1
7,metadata,9,Radiation Oncology Raw,RADONC_END_DTE,,STRING,End Date (Radiation),The date of the last treatment.,date_mdy,y,,,,,,,,,,End date of radiation therapy (MSKL2140001875),Cancer Radiation Treatment,,EpisodeFact,EpisodeEndDateKey ON Type = 'Radiation Therapy',DV.RADONC_TREATMENT_COURSE,RTC_TX_STOP_DATE_ID,The date of the last treatment.,,1,1
7,metadata,10,Radiation Oncology Raw,REFERENCE_POINT,,STRING,Reference Point,Primary reference point.,,,,,,,,,,,,,,"**not in Palantir unified layer, requires dev work to add IDB source to enriched layer",EpisodeFact,Name ON Type = 'Radiation Therapy',DV.REFERENCE_POINT_CATALOG,RFC_REFERENCE_POINT,Primary reference point.,,1,1
7,metadata,11,Radiation Oncology,MRN,,STRING,MRN,Medical Record Number,,y,,,,,,,,,,Medical record number (MSK4161822),Demographics,medical_record_number_MSK4161822,PatientDim,PrimaryMrn,DV.PATIENT_DEMOGRAPHICS_V,PT_MRN,,,1,1
7,metadata,12,Radiation Oncology,START_DATE,,STRING,Start Date (Radiation),The date of the first treatment.,date_mdy,y,,,,,,,,RADONC_START_DTE,radonc/ddp_radonc.tsv,,,,,,,,,,0,0
7,metadata,13,Radiation Oncology,EVENT_TYPE,,STRING,Event Type,cBioPortal Formatting scheme. All TREATMENT,,,,,,,,,,,,,,,,,,,,,0,0
7,metadata,14,Radiation Oncology,SUBTYPE,,STRING,Subtype,cBioPortal Formatting scheme. All Radiation Therapy,,,,,,,,,,,,,,,,,,,,,0,0
7,metadata,15,Radiation Oncology,PLAN,,STRING,Plan Name,Name of the reference point that describes a specific body area where the radiation treatment was administered.,,,,,,,,,,PLAN_NAME,radonc/ddp_radonc.tsv,,,,,,,,,,0,0
7,metadata,16,Radiation Oncology,DELIVERED_DOSE,,STRING,Delivered Dose,Total prescribed dose of radiation for this reference point.,,,,,,,,,,DELIVERED_DOSE,radonc/ddp_radonc.tsv,,,,,,,,,,0,0
7,metadata,17,Radiation Oncology,PLANNED_FRACTIONS,,STRING,Planned Fractions,Total number of fractions (radiation treatments) administered within a single course of treatment for a given reference point.,,,,,,,,,,PLANNED_FRACTIONS,radonc/ddp_radonc.tsv,,,,,,,,,,0,0
7,metadata,18,Radiation Oncology,REFERENCE_POINT,,STRING,Reference Point,Primary reference point.,,,,,,,,,,REFERENCE_POINT,radonc/ddp_radonc.tsv,,,,,,,,,,0,0
8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
8,metadata,1,Medications,MRN,,STRING,MRN,Medical Record Number,,y,MSK4161822,,,,,,,,,Medical record number (MSK4161822),Demographics,medical_record_number_MSK4161822,PatientDim,PrimaryMrn,DV.PATIENT_DEMOGRAPHICS_V,PT_MRN,Medical record number. A unique number assigned to each patient. Aka chart number.,,1,1
8,metadata,2,Medications,APR_ORD_CREATE_DTE,,STRING,Create Date,Order placement date.,date_mdy,y,MSKL2140007403,,,,,,,,,Date of medication request entry (MSKL2140007403),Cancer Drug Treatment,date_medication_request_entry_MSKL2140007403,TreatmentPlanMedicationOrderFact,SignedDateKey,IDB.ANTINEOPLASTIC_PT_RX,APR_ORD_CREATE_DTE,Order placement date,,1,1
8,metadata,3,Medications,APR_UPDATE_DTE,,STRING,Update Date,Order Update date.,date_mdy,y,MSKL2140008091,,,,,,,,,Date of medication request update (MSKL2140008091),Cancer Drug Treatment,date_medication_request_update_MSKL2140008091,TreatmentPlanMedicationOrderFact|MedicationOrderFact,MedicationOrderKey|UpdateTime_X,IDB.ANTINEOPLASTIC_PT_RX,APR_UPDATE_DTE,Order Update Date,,1,1
8,metadata,4,Medications,APR_START_DTE,,STRING,Start Date (Medication),Order Start date,date_mdy,y,MSK4185328,,,,,,,,,Date treatment started (MSK4185328),Cancer Drug Treatment,date_treatment_started_MSK4185328,TreatmentPlanMedicationOrderFact,StartDateKey,IDB.ANTINEOPLASTIC_PT_RX,APR_START_DTE,Order Start date,,1,1
8,metadata,5,Medications,APR_END_DTE,,STRING,End Date (Medication),Order End date.,date_mdy,y,MSK4185329,,,,,,,,,Date treatment stopped (MSK4185329),Cancer Drug Treatment,date_treatment_stopped_MSK4185329,TreatmentPlanMedicationOrderFact|MedicationOrderFact,MedicationOrderKey|EndDatekey,IDB.ANTINEOPLASTIC_PT_RX,APR_END_DTE,Order End Date,,1,1
8,metadata,6,Medications,APR_DRUG_NAME,,STRING,Drug Name,Requested drug name or pharmacy item description.,,,MSKL2140008097,,,,,,,,,Drug name (MSKL2140008097),Cancer Drug Treatment,drug_name_MSKL2140008097,TreatmentPlanMedicationOrderFact|MedicationDim,MedicationKey|Name,IDB.ANTINEOPLASTIC_PT_RX,APR_DRUG_NAME,Requested drug name or pharmacy item description,,1,1
8,metadata,7,Medications,CDG_COMMON_GENERIC_NAME,,STRING,Generic Drug Name (Common),Generic MULTUM name for formulary drugs or keyword for non-formulary.,,,MSK4216752,,,,,,,,,Drug name generic (MSK4216752),Cancer Drug Treatment,drug_therapy_MSK4216752,TreatmentPlanMedicationOrderFact|MedicationDim,MedicationKey|GenericName,IDB.CHEMO_DRUG_GENERIC,CDG_COMMON_GENERIC_NAME,,,1,1
8,metadata,8,Medications,APR_GENERIC_NAME,,STRING,Generic Drug Name,Drug generic name. The possibly shorter name by which the drug is known in the pharmacy system. Generic MULTUM name for formulary drugs and derived keyword for Investigative drugs.,,,MSK4216752,,,,,,,,,Drug name generic (MSK4216752),Cancer Drug Treatment,drug_therapy_MSK4216752,TreatmentPlanMedicationOrderFact|MedicationDim,MedicationKey|SimpleGenericName,IDB.ANTINEOPLASTIC_PT_RX,APR_GENERIC_NAME,The possibly shorter name by which the drug is known in the pharmacy system. Generic MULTUM name for formulary drugs and derived keyword for Investigative drugs,,1,1
8,metadata,9,Medications,APR_SET_NAME,,STRING,Medication Set Name,Order set name.       ,,,MSKL2140008092,,,,,,,,,Medication order set name (MSKL2140008092),Cancer Drug Treatment,medication_order_set_name_MSKL2140008092,TreatmentPlanMedicationOrderFact|TreatmentPlanFact,TreatmentPlanKey|ProtocolDisplayName,IDB.ANTINEOPLASTIC_PT_RX,APR_SET_NAME,Orderset name,,1,1
8,metadata,10,Medications,APR_PRESCRIBED_DOSE,,STRING,Medication Total Prescribed Dose,Total Prescribed Dose (where available),,,MSKL2140008059,,,,,,,,,Drug dose requested (MSKL2140008059),Cancer Drug Treatment,drug_dose_requested_MSKL2140008059,TreatmentPlanMedicationOrderFact,MinimumDose,IDB.ANTINEOPLASTIC_PT_RX,APR_PRESCRIBED_DOSE,Total Prescribed Dose (where available),,1,1
8,metadata,11,Medications,APR_DOSE_UOM,,STRING,Medication Prescribed Dose,Medication prescribed dose UOM,,,MSK4255052,,,,,,,,,Unit of drug dose (MSKL2140008059),Cancer Drug Treatment,unit_drug_dose_MSK4255052,TreatmentPlanMedicationOrderFact,DoseUnit,IDB.ANTINEOPLASTIC_PT_RX,APR_DOSE_UOM,Medication prescribed dose UOM,,1,1
8,metadata,12,Medications,APR_DISPENSE_CNT,,STRING,Medication Dispense Count,Number of units dispensed,,,MSKL2140008059,,,,,,,,,Quantity of drug dispensed (MSK42528922),Cancer Drug Treatment,quantity_drug_dispensed_MSK42528922,MedicationDispenseFact,PrimaryComponentQuantity,IDB.ANTINEOPLASTIC_PT_RX,APR_DISPENSE_CNT,Number of units dispensed,,1,1
8,metadata,13,Medications,APR_ROUTE,,STRING,Medication Route,"The route by which the medication is delivered (for example, intra-muscular)",,,MSK4106215,,,,,,,,,Route of administration (MSK4106215),Cancer Drug Treatment,route_administration_MSK4106215,TreatmentPlanMedicationOrderFact|MedicationOrderFact,MedicationOrderKey|Route,IDB.ANTINEOPLASTIC_PT_RX,APR_ROUTE,"The route by which the medication is delivered (for example, intra-muscular).",,1,1
8,metadata,14,Medications,APR_QTY,,STRING,Medication Total Quantity,The total quantity for the Order,,,MSKL2140008060,,,,,,,,,Quantity of drug requested numeric (MSKL2140008060),Cancer Drug Treatment,quantity_drug_requested_numeric_MSKL2140008060,TreatmentPlanMedicationOrderFact|MedicationOrderFact,MedicationOrderKey|Quantity,IDB.ANTINEOPLASTIC_PT_RX,APR_QTY,The total quantity  for the Order,,1,1
8,metadata,15,Medications,APR_FREQ,,STRING,Medication Frequency,Frequency of the drug for this order,,,MSK4126015,,,,,,,,,Frequency (MSK4126015),Cancer Drug Treatment,frequency_MSK4126015,TreatmentPlanMedicationOrderFact|MedicationOrderFact,MedicationOrderKey|Frequency,IDB.ANTINEOPLASTIC_PT_RX,APR_FREQ,Frequency of the drug for this order,,1,1
